Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
47,629,999000000,0.5417950324350125,-0.011627585427799082,0,6,1,-0.604528152916388,2,-0.64214753815125
47,629,999000000,0.5417950324350125,-0.01576033559675635,0,6,1,-0.604528152916388,2,-0.64214753815125
47,660,999000000,0.33412639860198257,-0.011660385032314615,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,1398,999000000,-0.08121086906407739,-0.01660860123077878,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,1398,999000000,-0.08121086906407739,-0.013074161089018661,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,1843,9889000000,0.7494636662680425,-0.02178302159831559,1,5,1,-0.604528152916388,2,2.212999668044507
53,4197,599000000,0.1264577647689526,-0.015477580385415541,0,5,1,-0.604528152916388,2,0.4999113443270529
56,2484,1359000000,-0.7042167705631672,-0.011688660553448697,1,5,1,-0.604528152916388,2,-0.07111809691209854
64,1738,815000000,0.9571323001010724,-0.018870642921505254,1,5,1,-0.604528152916388,2,-0.07111809691209854
71,1095,695000000,0.9571323001010724,-0.019718908555527683,1,6,1,-0.604528152916388,2,-0.2995298734077591
5,161,1698000000,0.9571323001010724,-0.020143041372538896,0,6,1,-0.604528152916388,2,-0.07111809691209854
26,3424,899000000,0.7494636662680425,-0.016891356442119587,0,5,1,-0.604528152916388,2,0.4999113443270529
35,2682,133000000,-1.327222672062257,-0.022546460668935776,1,8,1,-0.604528152916388,2,-1.2131769793904015
35,2690,392000000,0.9571323001010724,-0.017174111653460396,0,4,1,-0.604528152916388,2,-0.9276622587708258
38,2461,4399000000,-0.4965481367301373,-0.022546460668935776,1,5,1,-0.604528152916388,2,4.154499768257622
38,2756,1579000000,-0.28887950289710734,-0.013215538694689067,1,5,1,-0.604528152916388,2,-0.07111809691209854
47,659,999000000,0.1264577647689526,-0.016749978836449183,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,662,1589000000,0.7494636662680425,-0.01872926531583485,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,662,1679000000,0.7494636662680425,-0.020708551795220513,1,6,1,-0.604528152916388,2,-0.07111809691209854
47,1396,759000000,-0.4965481367301373,-0.01660860123077878,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,1842,10299000000,0.5417950324350125,-0.022482840746384094,1,5,1,-0.604528152916388,2,2.212999668044507
47,1922,1259000000,0.5417950324350125,-0.014770692357063518,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,1922,1179000000,0.5417950324350125,-0.016184468413767566,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,1927,1499000000,0.7494636662680425,-0.016749978836449183,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,1942,2338000000,0.9571323001010724,-0.020991307006561325,0,5,1,-0.604528152916388,2,-0.07111809691209854
53,3707,198000000,-1.9502285735613472,-0.01180176263798502,1,6,1,-0.604528152916388,2,-0.5279416499034196
55,259,835000000,0.7494636662680425,-0.018305132498823633,0,5,1,-0.604528152916388,2,-0.5279416499034196
71,3019,479000000,0.9571323001010724,-0.02000166376686849,1,5,1,-0.604528152916388,2,-1.2131769793904015
75,4037,465000000,0.7494636662680425,-0.017598244470471612,0,3,1,-0.604528152916388,3,-2.3552358618687044
18,1610,1150000000,0.7494636662680425,-0.012467792538298297,1,5,1,-0.604528152916388,0,-0.07111809691209854
23,1221,790000000,0.5417950324350125,-0.018870642921505254,0,5,1,-0.604528152916388,2,-0.64214753815125
26,3377,565000000,-0.4965481367301373,-0.010431955016644468,0,5,1,-0.604528152916388,2,0.3857054560792225
26,3955,869000000,0.9571323001010724,-0.020611142624913606,0,3,1,-0.604528152916388,2,-0.5279416499034196
26,3965,215000000,-1.9502285735613472,-0.00036445571685495286,1,3,1,-0.604528152916388,2,-0.07111809691209854
26,3975,699000000,0.5417950324350125,-0.012467792538298297,0,3,1,-0.604528152916388,2,-0.07111809691209854
35,876,399000000,-0.08121086906407739,-0.013259507130052563,0,6,1,-0.604528152916388,2,-0.5279416499034196
44,79,455000000,0.1264577647689526,-0.012947062621520969,0,6,1,-0.604528152916388,2,-0.64214753815125
44,79,455000000,0.1264577647689526,-0.013259507130052563,0,6,1,-0.604528152916388,2,-0.64214753815125
44,79,455000000,0.1264577647689526,-0.013881568595002343,0,6,1,-0.604528152916388,2,-0.64214753815125
44,83,570000000,0.9571323001010724,-0.014063804328711495,0,6,1,-0.604528152916388,2,-0.64214753815125
44,107,375000000,-0.4965481367301373,0.11740294842898648,0,6,1,-0.604528152916388,2,-0.07111809691209854
47,979,459000000,-0.7042167705631672,-0.022546460668935776,1,6,1,-0.604528152916388,2,-0.5279416499034196
47,1927,1599000000,0.7494636662680425,-0.02000166376686849,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,1933,1069000000,-0.08121086906407739,-0.022546460668935776,0,5,1,-0.604528152916388,2,-0.07111809691209854
49,1043,1539000000,0.7494636662680425,-0.01901202052717566,1,4,1,-0.604528152916388,2,-0.07111809691209854
55,259,835000000,0.7494636662680425,-0.017456866864801208,0,5,1,-0.604528152916388,2,-0.5279416499034196
64,2780,398000000,-1.7425599397283171,-0.009822476158599354,1,5,1,-0.604528152916388,2,0.4999113443270529
71,4133,455000000,0.7494636662680425,-0.012650028272007448,0,6,1,-0.604528152916388,2,-0.64214753815125
71,4368,425000000,0.1264577647689526,-0.014063804328711495,1,4,1,-0.604528152916388,2,-0.64214753815125
5,133,560000000,-0.4965481367301373,-0.013781049117370686,1,6,1,-0.604528152916388,2,-0.07111809691209854
5,245,1399000000,0.1264577647689526,-0.016891356442119587,1,6,1,-0.604528152916388,2,-0.07111809691209854
5,324,2350000000,-0.08121086906407739,-0.01689149781972526,1,6,1,-0.604528152916388,2,1.0709407855662043
5,4227,1799000000,0.33412639860198257,-0.01703273404778999,1,5,1,-0.604528152916388,2,-0.07111809691209854
18,1611,1205000000,0.9571323001010724,-0.01816375489315323,1,5,1,-0.604528152916388,0,-0.07111809691209854
26,3392,1220000000,1.1648009339341023,-0.021698195034913347,0,5,1,-0.604528152916388,2,0.4999113443270529
26,3954,839000000,0.7494636662680425,-0.01450221628389542,0,3,1,-0.604528152916388,2,-0.5279416499034196
31,4179,2250000000,0.5417950324350125,-0.01576033559675635,1,5,1,-0.604528152916388,2,-0.07111809691209854
35,3222,425000000,0.1264577647689526,-0.011377629820973807,0,5,1,-0.604528152916388,2,-0.07111809691209854
35,3466,579000000,0.7494636662680425,-0.018022377287482825,0,3,1,-0.604528152916388,2,-0.7563534263990804
37,3029,2386000000,-0.7042167705631672,-0.010529364186951377,1,5,1,-0.604528152916388,2,3.3550585505228105
38,2048,2286000000,-0.7042167705631672,-0.006853546439520857,1,5,1,-0.604528152916388,2,2.898234997531489
38,2459,3150000000,-0.9118854043961973,7.395623832897202e-05,1,5,1,-0.604528152916388,2,4.154499768257622
44,271,405000000,-0.4965481367301373,-0.005529262407206176,0,6,1,-0.604528152916388,2,-0.07111809691209854
44,1278,499000000,-0.28887950289710734,-0.008876801354270018,0,5,1,-0.604528152916388,2,0.4999113443270529
47,1983,3750000000,0.5417950324350125,-0.017598244470471612,1,5,1,-0.604528152916388,2,1.0709407855662043
50,3915,550000000,0.5417950324350125,-0.012650028272007448,1,0,1,-0.604528152916388,0,0.3857054560792225
71,4129,410000000,0.7494636662680425,-0.01392242672304109,0,6,1,-0.604528152916388,2,-0.64214753815125
77,4273,579000000,-0.9118854043961973,-0.012932783483348257,1,5,1,-0.604528152916388,2,-0.07111809691209854
5,247,1999000000,0.7494636662680425,-0.017174111653460396,1,6,1,-0.604528152916388,2,-0.07111809691209854
18,1610,1135000000,0.7494636662680425,-0.017598244470471612,1,5,1,-0.604528152916388,0,-0.07111809691209854
26,2188,268000000,-1.534891305895287,-0.015477580385415541,1,4,1,-0.604528152916388,2,-0.7563534263990804
26,3390,1050000000,0.7494636662680425,-0.014770692357063518,0,5,1,-0.604528152916388,2,0.4999113443270529
26,3702,506000000,1.3724695677671324,-0.021415439823572538,1,8,1,-0.604528152916388,2,-0.64214753815125
26,3978,808000000,1.1648009339341023,-0.02183957264058375,0,3,1,-0.604528152916388,2,-0.07111809691209854
35,876,399000000,-0.08121086906407739,-0.011660385032314615,0,6,1,-0.604528152916388,2,-0.5279416499034196
38,2476,8299000000,0.9571323001010724,-0.017598244470471612,1,5,1,-0.604528152916388,2,1.5277643385575255
44,1306,849000000,1.1648009339341023,-0.0202844189782093,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,1983,3750000000,0.5417950324350125,-0.014770692357063518,1,5,1,-0.604528152916388,2,1.0709407855662043
55,165,350000000,-0.7042167705631672,-0.006288036016839238,0,3,1,-0.604528152916388,2,-0.5279416499034196
71,1080,199000000,-2.988571742726497,-0.009256965735917735,0,6,0,-0.604528152916388,2,-0.2995298734077591
71,1764,775000000,0.1264577647689526,-0.019718908555527683,1,5,0,-0.604528152916388,0,0.3857054560792225
71,1796,319000000,-1.534891305895287,-0.022546460668935776,0,5,1,-0.604528152916388,2,0.7283231208227138
71,1815,522000000,-0.4965481367301373,-0.006288036016839238,0,5,1,-0.604528152916388,2,0.7283231208227138
71,4090,252000000,-0.9118854043961973,-0.006712168833850452,0,6,0,-0.604528152916388,2,-0.64214753815125
71,4119,395000000,0.1264577647689526,-0.009822476158599354,0,6,1,-0.604528152916388,2,-0.64214753815125
71,4129,430000000,0.7494636662680425,-0.013356916300359472,0,6,1,-0.604528152916388,2,-0.64214753815125
75,1665,336000000,0.7494636662680425,-0.01788099968181242,0,4,1,-0.604528152916388,2,-0.7563534263990804
77,4282,2038000000,1.3724695677671324,-0.021966812485687114,1,5,1,-0.604528152916388,2,-0.07111809691209854
2,391,379000000,-0.9118854043961973,-0.022529071223438314,1,6,1,-0.604528152916388,2,-0.07111809691209854
2,396,1699000000,0.7494636662680425,-0.019718908555527683,1,6,1,-0.604528152916388,2,-0.07111809691209854
18,1625,1350000000,0.9571323001010724,-0.01901202052717566,1,5,1,-0.604528152916388,0,-0.07111809691209854
18,3114,785000000,-0.08121086906407739,-0.0027535958750791213,1,0,1,-0.604528152916388,0,-0.07111809691209854
26,426,425000000,0.7494636662680425,-0.012650028272007448,0,6,1,-0.604528152916388,2,-0.7563534263990804
26,1490,518000000,0.5417950324350125,-0.018305132498823633,0,6,1,-0.604528152916388,2,-0.07111809691209854
26,1869,115000000,-1.9502285735613472,-0.022546460668935776,1,4,0,-0.604528152916388,2,-1.0989710911425712
26,3388,878000000,0.5417950324350125,-0.015053447568404328,0,5,1,-0.604528152916388,2,0.3857054560792225
35,876,393000000,-0.08121086906407739,-0.010812119398292188,0,6,1,-0.604528152916388,2,-0.5279416499034196
35,880,465000000,0.5417950324350125,-0.014063804328711495,0,6,1,-0.604528152916388,2,-0.5279416499034196
35,3598,1150000000,0.7494636662680425,-0.02113268461223173,0,5,1,-0.604528152916388,1,0.0
37,3104,2390000000,-0.08121086906407739,-0.01363967151170028,1,5,1,-0.604528152916388,2,-0.07111809691209854
44,71,398000000,-0.28887950289710734,-0.014346559540052303,0,6,1,-0.604528152916388,2,-0.64214753815125
44,83,575000000,0.9571323001010724,-0.019718908555527683,0,6,1,-0.604528152916388,2,-0.64214753815125
44,1278,499000000,-0.28887950289710734,-0.0027535958750791213,0,5,1,-0.604528152916388,2,0.4999113443270529
47,1927,1459000000,0.7494636662680425,-0.014063804328711495,0,5,1,-0.604528152916388,2,-0.07111809691209854
47,3307,5199000000,0.9571323001010724,-0.022546460668935776,1,6,1,-0.604528152916388,2,1.0709407855662043
50,4325,448000000,0.5417950324350125,-0.012367273060666638,1,5,1,-0.604528152916388,2,-0.64214753815125
65,4318,460000000,0.7494636662680425,-0.014629314751393114,1,5,1,-0.604528152916388,2,-0.64214753815125
75,4057,660000000,0.9571323001010724,-0.015194825174074732,0,5,1,-0.604528152916388,3,-2.3552358618687044
5,198,2899000000,0.9571323001010724,-0.020708551795220513,1,1,1,-0.604528152916388,2,-0.07111809691209854
18,1599,1052000000,1.1648009339341023,-0.020849929400890917,1,5,1,-0.604528152916388,0,-0.07111809691209854
18,1617,900000000,0.5417950324350125,-0.0081259448905545,1,5,1,-0.604528152916388,0,-0.07111809691209854
18,1733,410000000,-0.08121086906407739,-0.013215538694689067,0,4,1,-0.604528152916388,2,-0.64214753815125
18,3117,990000000,0.5417950324350125,-0.01363967151170028,1,0,1,-0.604528152916388,0,-0.07111809691209854
18,3133,845000000,0.7494636662680425,-0.01942201558361983,0,0,1,-0.604528152916388,0,-0.07111809691209854
18,3162,726000000,1.1648009339341023,-0.01943615334418687,0,0,1,-0.604528152916388,0,-0.07111809691209854
23,924,360000000,0.1264577647689526,-0.009822476158599354,0,6,1,-0.604528152916388,2,-0.64214753815125
26,3424,888000000,0.7494636662680425,-0.014205181934381899,0,5,1,-0.604528152916388,2,0.4999113443270529
26,3696,485000000,0.7494636662680425,-0.018022377287482825,1,8,1,-0.604528152916388,2,-0.64214753815125
26,3984,575000000,-0.4965481367301373,-0.011236252215303402,1,3,1,-0.604528152916388,2,-0.07111809691209854
35,899,450000000,0.1264577647689526,-0.013498293906029876,0,6,1,-0.604528152916388,2,-0.07111809691209854
35,3472,520000000,0.33412639860198257,-0.014770692357063518,0,3,1,-0.604528152916388,2,-0.7563534263990804
47,4009,1690000000,0.5417950324350125,-0.022546460668935776,1,8,1,-0.604528152916388,2,-0.07111809691209854
50,2789,680000000,0.7494636662680425,-0.014346559540052303,0,5,1,-0.604528152916388,2,-0.07111809691209854
50,4326,475000000,0.7494636662680425,-0.014346559540052303,1,5,1,-0.604528152916388,2,-0.64214753815125
65,3750,380000000,0.1264577647689526,-0.013356916300359472,1,4,1,-0.604528152916388,2,-0.984765202894741
65,4318,465000000,0.7494636662680425,-0.014063804328711495,1,5,1,-0.604528152916388,2,-0.64214753815125
71,532,455000000,0.7494636662680425,-0.014346559540052303,1,5,1,-0.604528152916388,2,-0.64214753815125
77,4269,1840000000,0.7494636662680425,-0.018305132498823633,1,5,1,-0.604528152916388,2,-0.07111809691209854
5,240,863000000,-0.28887950289710734,-0.014063804328711495,1,6,1,-0.604528152916388,2,-0.07111809691209854
18,2409,115000000,-2.988571742726497,0.008556612578553252,0,6,1,-0.604528152916388,2,-0.2995298734077591
26,2168,299000000,0.1264577647689526,-0.010953497003962592,0,4,1,-0.604528152916388,2,-0.9276622587708258
35,827,1275000000,0.9571323001010724,-0.015477580385415541,0,8,1,-0.604528152916388,0,0.15729367958356225
35,3583,325000000,-1.1195540382292273,-0.0030363510864199307,0,5,1,-0.604528152916388,2,0.3857054560792225
44,42,515000000,1.1648009339341023,-0.021344751020737334,1,4,1,-0.604528152916388,2,-0.64214753815125
44,1331,850000000,0.7494636662680425,-0.013215538694689067,0,5,1,-0.604528152916388,2,0.4999113443270529
47,603,879000000,0.5417950324350125,-0.01604309080809716,0,6,1,-0.604528152916388,2,-0.64214753815125
47,610,385000000,-0.9118854043961973,-0.006994924045191262,0,6,1,-0.604528152916388,2,-0.2995298734077591
47,1942,2500000000,0.9571323001010724,-0.022263705457594967,0,5,1,-0.604528152916388,1,0.0
47,3325,1259000000,-0.7042167705631672,-0.013356916300359472,1,6,1,-0.604528152916388,2,3.0124408857793195
50,2840,365000000,-0.4965481367301373,-0.002046707846727098,0,5,0,-0.604528152916388,0,0.4999113443270529
56,843,6539000000,0.9571323001010724,-0.02212246922953023,1,5,1,-0.604528152916388,2,1.0709407855662043
56,2484,1550000000,-0.7042167705631672,-0.015477580385415541,1,5,1,-0.604528152916388,2,-0.07111809691209854
71,1120,720000000,0.7494636662680425,-0.018305132498823633,1,5,1,-0.604528152916388,2,-0.2995298734077591
71,4368,470000000,0.1264577647689526,-0.00543977038281681,1,4,1,-0.604528152916388,2,-0.64214753815125
75,4057,690000000,0.9571323001010724,-0.017456866864801208,0,5,1,-0.604528152916388,3,-2.3552358618687044
76,3820,1390000000,0.7494636662680425,-0.02183957264058375,1,5,1,-0.604528152916388,2,-0.07111809691209854
77,3340,1439000000,0.33412639860198257,-0.01776846310769878,1,6,1,-0.604528152916388,2,-0.07111809691209854
2,2971,1130000000,-0.28887950289710734,-0.014063804328711495,1,5,1,-0.604528152916388,2,-0.07111809691209854
2,2971,1129000000,-0.28887950289710734,-0.013781049117370686,1,5,1,-0.604528152916388,2,-0.07111809691209854
5,190,1690000000,0.1264577647689526,-0.014063804328711495,1,1,1,-0.604528152916388,2,-0.07111809691209854
23,1222,889000000,0.7494636662680425,-0.014346559540052303,0,5,1,-0.604528152916388,2,-0.64214753815125
23,2128,785000000,0.9571323001010724,-0.019718908555527683,1,3,1,-0.604528152916388,2,-0.64214753815125
35,827,1280000000,0.9571323001010724,-0.016467223625108374,0,8,1,-0.604528152916388,0,0.15729367958356225
38,3241,2460000000,0.1264577647689526,-0.014205181934381899,1,5,1,-0.604528152916388,2,-0.07111809691209854
38,3244,2950000000,0.7494636662680425,-0.019577530949857275,1,5,1,-0.604528152916388,2,-0.07111809691209854
44,79,439000000,0.1264577647689526,-0.012791405877677853,0,6,1,-0.604528152916388,2,-0.64214753815125
50,2797,575000000,-0.28887950289710734,-0.017456866864801208,1,5,1,-0.604528152916388,2,0.3857054560792225
56,2486,1750000000,-0.28887950289710734,-0.012932783483348257,1,5,1,-0.604528152916388,2,-0.07111809691209854
56,2490,2790000000,0.5417950324350125,-0.016891356442119587,1,5,1,-0.604528152916388,2,-0.07111809691209854
56,2490,2795000000,0.5417950324350125,-0.016749978836449183,1,5,1,-0.604528152916388,2,-0.07111809691209854
71,683,568000000,-0.28887950289710734,-0.010387986581280973,0,6,1,-0.604528152916388,2,-0.07111809691209854
71,2374,4650000000,0.33412639860198257,-0.020425796583879705,1,5,1,-0.604528152916388,2,2.898234997531489
71,3019,500000000,0.9571323001010724,-0.021131977724203378,1,5,1,-0.604528152916388,2,-1.2131769793904015
71,4370,645000000,1.1648009339341023,-0.019718908555527683,1,5,1,-0.604528152916388,2,-0.64214753815125
75,4064,790000000,0.9571323001010724,-0.01872926531583485,0,5,1,-0.604528152916388,3,-2.3552358618687044
76,3431,345000000,-1.7425599397283171,-0.006994924045191262,1,2,1,-0.604528152916388,2,-0.07111809691209854
2,364,338000000,-1.7425599397283171,-0.005581147988487215,1,4,1,-0.604528152916388,2,-0.7563534263990804
18,1627,1430000000,1.3724695677671324,-0.02205163904908936,1,5,1,-0.604528152916388,0,-0.07111809691209854
18,1642,1789000000,1.1648009339341023,-0.019294775738516467,1,5,1,-0.604528152916388,2,0.2714995678313921
23,932,455000000,0.5417950324350125,-0.014770692357063518,0,6,1,-0.604528152916388,2,-0.64214753815125
23,935,525000000,1.1648009339341023,-0.0214719908658407,0,6,1,-0.604528152916388,2,-0.64214753815125
35,3601,940000000,0.7494636662680425,-0.014770692357063518,0,5,1,-0.604528152916388,0,0.15729367958356225
35,3607,1045000000,1.1648009339341023,-0.02113268461223173,0,5,1,-0.604528152916388,2,0.4999113443270529
38,2039,855000000,-1.327222672062257,-0.002470840663738312,1,6,1,-0.604528152916388,2,1.641970226805356
38,2041,568000000,-1.7425599397283171,-0.005581147988487215,1,6,1,-0.604528152916388,2,1.641970226805356
38,2459,3150000000,-0.9118854043961973,7.395623832897202e-05,1,5,1,-0.604528152916388,2,4.154499768257622
47,1931,755000000,-0.4965481367301373,-0.009822476158599354,0,5,1,-0.604528152916388,2,-0.07111809691209854
56,853,5279000000,0.7494636662680425,-0.02113268461223173,1,5,1,-0.604528152916388,2,1.0709407855662043
64,1738,735000000,0.9571323001010724,-0.018305132498823633,1,5,1,-0.604528152916388,2,-0.07111809691209854
64,1738,745000000,0.9571323001010724,-0.016891356442119587,1,5,1,-0.604528152916388,2,-0.07111809691209854
71,682,540000000,-0.4965481367301373,-0.009822476158599354,0,6,1,-0.604528152916388,2,-0.07111809691209854
